Date,log_return,log_volume,log_volume_diff,co_log_ret,log_ret_rolling_z,garman-klass,gk_diff,gk_diff2,negative_return,positive_return,day_sin,day_cos,log_vix,log_vix_return,gk_ma5,gk_ma21,garch,target
2024-03-22,-0.0014031718343261446,21.93957226872749,-0.22061687833532417,-0.0015844374638604014,-0.6161754656901366,0.19556544328752562,-0.04086052837128959,0.2606127232815494,-0.0014031718343261446,0.0,-0.9510565162951536,0.30901699437494723,2.5695541559782002,0.010777651718640424,0.3695317390263634,0.45575996083243125,0.7279067817028704,0.17529793512416453
2024-03-25,-0.0030596403820322138,21.926646466271336,-0.012925802456152269,-0.00025486014406942515,-0.8484501713478949,0.17529793512416453,-0.020267508163361092,0.020593020207928497,-0.0030596403820322138,0.0,0.0,1.0,2.5794589349159778,0.009904778937777525,0.32303719076180337,0.4458614933905119,0.7285128225497269,0.3070068011813421
2024-03-26,-0.0028037219828060955,22.076982769611032,0.15033630333969583,-0.0048445220390863335,-0.6612074052734455,0.3070068011813421,0.13170886605717758,0.15197637422053867,-0.0028037219828060955,0.0,0.9510565162951535,0.30901699437494745,2.583242533221714,0.00378359830573638,0.2904390749127003,0.44722214938349836,0.7261978047649364,0.39859264018104545
2024-03-27,0.008593595582706115,22.071468847203285,-0.005513922407747174,0.004234965500225512,1.2576230240591753,0.39859264018104545,0.09158583899970335,-0.040123027057474225,0.0,0.008593595582706115,0.5877852522924732,-0.8090169943749473,2.5478814280551156,-0.03536110516659852,0.2625777582865786,0.45079966231980817,0.7236014071496536,0.24488196857425434
2024-03-28,0.0011158627007610278,22.10912760476131,0.037658757558023837,0.0012035963912015912,-0.16477667907319418,0.24488196857425434,-0.1537106716067911,-0.24529651060649446,0.0,0.0011158627007610278,-0.587785252292473,-0.8090169943749475,2.565718310117176,0.017836882062060244,0.2642689576696664,0.4499121547277846,0.7154128625540568,0.43714404755270464
2024-04-01,-0.002015614526957421,21.925015171494476,-0.1841124332668329,-0.0027043525453947404,-0.9487850637848529,0.43714404755270464,0.1922620789784503,0.3459727505852414,-0.002015614526957421,0.0,0.0,1.0,2.6137394936844682,0.04802118356729235,0.3125846785227022,0.44289319933546406,0.7086348207992887,0.33004477251734443
2024-04-02,-0.007265388203672174,22.08079800370593,0.15578283221145384,0.0002920278436890028,-1.554279720316642,0.33004477251734443,-0.10709927503536021,-0.2993613540138105,-0.007265388203672174,0.0,0.9510565162951535,0.30901699437494745,2.681706202263446,0.06796670857897791,0.3435340460013382,0.43798379253617364,0.7151973771135618,0.4192477774650227
2024-04-03,0.0010905275233383804,22.03247664969647,-0.04832135400945958,0.0032904790293311896,0.08873814007232574,0.4192477774650227,0.08920300494767824,0.19630227998303845,0.0,0.0010905275233383804,0.5877852522924732,-0.8090169943749473,2.662355236516009,-0.019350965747437332,0.3659822412580743,0.44321058862135826,0.7099787941283081,0.9570677859611338
2024-04-04,-0.012411035619262378,22.128303441128796,0.09582679143232653,-0.01863925060220792,-1.9086291500984982,0.9570677859611338,0.5378200084961111,0.44861700354843287,-0.012411035619262378,0.0,-0.587785252292473,-0.8090169943749475,2.794227920674744,0.131872684158735,0.477677270414092,0.4553532747300311,0.7265924756657844,0.6980265395146875
2024-04-05,0.011038050135699251,21.943145454730907,-0.18515798639788983,0.008759754577455576,1.713673274058153,0.6980265395146875,-0.2590412464464463,-0.7968612549425574,0.0,0.011038050135699251,-0.9510565162951536,0.30901699437494723,2.774462009456489,-0.01976591121825466,0.5683061846021786,0.4651122973910797,0.7267431359154599,0.2819712469504927
2024-04-08,-0.00037470119004190394,21.910554227596936,-0.032591227133970335,-0.0017246378782728334,0.03422002462651568,0.2819712469504927,-0.4160552925641948,-0.1570140461177485,-0.00037470119004190394,0.0,0.0,1.0,2.7206372889831454,-0.053824720473343746,0.5372716244817362,0.4587280763963489,0.6919672040480972,0.8677750659448858
2024-04-09,0.0014444494736345348,21.947241248865254,0.036687021268317466,-0.0013656221389443928,0.23501590653745538,0.8677750659448858,0.5858038189943932,1.001859111558588,0.0,0.0014444494736345348,0.9510565162951535,0.30901699437494745,2.7067159475307503,-0.013921341452395097,0.6448176831672445,0.45945212774899113,0.6745589385122494,0.5375833324228745
2024-04-10,-0.00950198183221218,22.07028128347935,0.12304003461409607,-0.0014018944177392417,-1.1699248937653888,0.5375833324228745,-0.33019173352201137,-0.9159955525164045,-0.00950198183221218,0.0,0.5877852522924732,-0.8090169943749473,2.7600099521047476,0.053294004573997356,0.6684847941588149,0.4632271462596788,0.7192071056074391,0.9472122157657349
2024-04-11,0.007417221983342159,21.978705220930138,-0.09157606254921191,0.005034688126019045,1.1527697529649303,0.9472122157657349,0.4096288833428604,0.7398206168648718,0.0,0.007417221983342159,-0.587785252292473,-0.8090169943749475,2.7020321185427174,-0.057977833562030234,0.6665136801197351,0.472603508000346,0.7090174539912855,0.7169843552722962
2024-04-12,-0.014657587802247463,22.100322663366086,0.12161744243594796,-0.00934440670467769,-1.4473060990158262,0.7169843552722962,-0.23022786049343869,-0.6398567438362991,-0.014657587802247463,0.0,-0.9510565162951536,0.30901699437494723,2.8512843383355686,0.1492522197928512,0.6703052432712567,0.4896040714729361,0.7254157763416583,1.1961973559601464
2024-04-15,-0.012094195787460293,22.09703457925637,-0.0032880841097160385,-0.01720655208556103,-0.9615052090409185,1.1961973559601464,0.4792130006878502,0.7094408611812889,-0.012094195787460293,0.0,0.0,1.0,2.956471535796025,0.10518719746045635,0.8531504650731876,0.5145346569076712,0.728361821431723,0.5351671879805919
2024-04-16,-0.002058624527503383,22.111108998305767,0.01407441904939688,-0.002605712723847145,0.10801955358200356,0.5351671879805919,-0.6610301679795545,-1.1402431686674048,-0.002058624527503383,0.0,0.9510565162951535,0.30901699437494745,2.9123506438828892,-0.04412089191313573,0.7866288894803288,0.5189457011190732,0.7261471489825946,0.8070950808989704
2024-04-17,-0.005797375076005196,22.00312410445962,-0.1079848938461474,-0.009267615436979635,-0.2403712467681894,0.8070950808989704,0.2719278929183785,0.932958060897933,-0.005797375076005196,0.0,0.5877852522924732,-0.8090169943749473,2.9019708434634395,-0.010379800419449747,0.840531239175548,0.5379611489501211,0.7248821434377296,0.7274886398221708
2024-04-18,-0.0022106017004848155,22.00967356251998,0.006549458060359115,-0.00406266283064548,0.05736458059304879,0.7274886398221708,-0.0796064410767996,-0.3515343339951781,-0.0022106017004848155,0.0,-0.587785252292473,-0.8090169943749475,2.8903717578961645,-0.011599085567274958,0.7965865239868352,0.5502226374927551,0.7232902803065973,0.7968116141054976
2024-04-19,-0.00879712965405588,22.07877877398468,0.06910521146470217,-0.007662972546847219,-0.6115135250195279,0.7968116141054976,0.06932297428332679,0.14892941536012638,-0.00879712965405588,0.0,-0.9510565162951536,0.30901699437494723,2.9290580913534825,0.03868633345731798,0.8125519757534756,0.5625517989591287,0.7238162161517291,0.9376136475532731
2024-04-22,0.008693351156837892,22.063581702711403,-0.01519707127327763,0.0046549758083033735,1.573913277043485,0.9376136475532731,0.14080203344777553,0.07147905916444874,0.0,0.008693351156837892,0.0,1.0,2.8296777207503316,-0.09938037060315086,0.7608352340721009,0.5959416882874361,0.7254735959483195,0.4369826642789189
2024-04-23,0.011893566567723113,22.045394940857083,-0.01818676185432011,0.008257905301940437,1.578912035883622,0.4369826642789189,-0.5006309832743543,-0.6414330167221298,0.0,0.011893566567723113,0.9510565162951535,0.30901699437494745,2.753023540000728,-0.07665418074960373,0.7411983293317661,0.6074377464298836,0.7297388903402349,0.5698328881715812
2024-04-24,0.00021298737793173927,22.01983787733244,-0.025557063524644263,-0.002605228436671469,0.21787017045634782,0.5698328881715812,0.13285022389266227,0.6334812071670166,0.0,0.00021298737793173927,0.5877852522924732,-0.8090169943749473,2.7707119789475727,0.017688438946844798,0.6937458907862883,0.6262251251464271,0.7259237838281296,0.8772503070435724
